"shiny_file","id","variation","shiny_jpeg","shiny_primary_colour","shiny_second_colour","shiny_primary_colour_count","shiny_second_colour_count","shiny_primary_red","shiny_primary_green","shiny_primary_blue","shiny_second_red","shiny_second_green","shiny_second_blue","non_shiny_file","non_shiny_jpeg","non_shiny_primary_colour","non_shiny_second_colour","non_shiny_primary_colour_count","non_shiny_second_colour_count","non_shiny_primary_red","non_shiny_primary_green","non_shiny_primary_blue","non_shiny_second_red","non_shiny_second_green","non_shiny_second_blue","distance_primary","distance_second","primary_col_count","secondary_col_count","primary_col_pc","secondary_col_pc","distance_overall"
"pokemon_icon_331_00_shiny.png","331","_00","pokemon_icon_331_00_shiny.jpeg","#CFAB79","#7D533C",2856,2158,207,171,121,125,83,60,"pokemon_icon_331_00.png","pokemon_icon_331_00.jpeg","#A2C480","#4F7144",2946,2038,162,196,128,79,113,68,51.9519008314422,55.4977477020464,5802,4196,0.580316063212643,0.419683936787357,54.0096127281461
"pokemon_icon_332_00_shiny.png","332","_00","pokemon_icon_332_00_shiny.jpeg","#E0C17F","#A16C48",5527,4526,224,193,127,161,108,72,"pokemon_icon_332_00.png","pokemon_icon_332_00.jpeg","#629161","#AACF9E",5077,4843,98,145,97,170,207,158,138.130373198656,131.445806323367,10604,9369,0.530916737595754,0.469083262404246,134.581424760987
"pokemon_icon_332_01_shiny.png","332","_01","pokemon_icon_332_01_shiny.jpeg","#DFBF7F","#A16B48",5334,4719,223,191,127,161,107,72,"pokemon_icon_332_01.png","pokemon_icon_332_01.jpeg","#629162","#A9CE9D",5280,4622,98,145,98,169,206,157,136.315809794756,130.728726758888,10614,9341,0.531896767727387,0.468103232272613,133.344058386953
"pokemon_icon_333_00_shiny.png","333","_00","pokemon_icon_333_00_shiny.jpeg","#C5D5DE","#D2BF73",2761,1183,197,213,222,210,191,115,"pokemon_icon_333_00.png","pokemon_icon_333_00.jpeg","#C3D5E1","#5EADCF",2543,1112,195,213,225,94,173,207,3.60555127546399,149.144225500017,5304,2295,0.697986577181208,0.302013422818792,105.189592344951
"pokemon_icon_334_00_shiny.png","334","_00","pokemon_icon_334_00_shiny.jpeg","#D8E6EC","#B9C0B6",7385,4025,216,230,236,185,192,182,"pokemon_icon_334_00.png","pokemon_icon_334_00.jpeg","#D5E1E6","#94BBCE",7269,3920,213,225,230,148,187,206,8.36660026534076,44.3846820423443,14654,7945,0.648435771494314,0.351564228505686,31.7220129101573
"pokemon_icon_335_00_shiny.png","335","_00","pokemon_icon_335_00_shiny.jpeg","#C3C6CD","#6D84A6",5039,2861,195,198,205,109,132,166,"pokemon_icon_335_00.png","pokemon_icon_335_00.jpeg","#C2C5CC","#A7656C",5076,2776,194,197,204,167,101,108,1.73205080756888,87.6869431557515,10115,5637,0.642140680548502,0.357859319451498,56.9271838765041
"pokemon_icon_336_00_shiny.png","336","_00","pokemon_icon_336_00_shiny.jpeg","#495263","#798494",7778,4396,73,82,99,121,132,148,"pokemon_icon_336_00.png","pokemon_icon_336_00.jpeg","#4F5B6B","#BCA691",9891,2828,79,91,107,188,166,145,13.4536240470737,75.1930847884298,17669,7224,0.709797935162495,0.290202064837504,57.2761657993342
"pokemon_icon_337_00_shiny.png","337","_00","pokemon_icon_337_00_shiny.jpeg","#E1C78B","#322F29",8713,1309,225,199,139,50,47,41,"pokemon_icon_337_00.png","pokemon_icon_337_00.jpeg","#D7BB85","#362E25",8587,1322,215,187,133,54,46,37,16.7332005306815,5.74456264653803,17300,2631,0.867994581305504,0.132005418694496,7.19512239131659
"pokemon_icon_338_00_shiny.png","338","_00","pokemon_icon_338_00_shiny.jpeg","#E6C279","#BF4938",3335,2982,230,194,121,191,73,56,"pokemon_icon_338_00.png","pokemon_icon_338_00.jpeg","#EAB970","#AA6232",4127,2118,234,185,112,170,98,50,13.3416640641263,33.1963853453957,7462,5100,0.594013692087247,0.405986307912753,25.1356403577764
"pokemon_icon_339_00_shiny.png","339","_00","pokemon_icon_339_00_shiny.jpeg","#B8AF8B","#48453B",1481,280,184,175,139,72,69,59,"pokemon_icon_339_00.png","pokemon_icon_339_00.jpeg","#7CA8C9","#33495F",1419,324,124,168,201,51,73,95,86.5621164251429,41.8688428309166,2900,604,0.827625570776256,0.172374429223744,49.572820356862
"pokemon_icon_340_00_shiny.png","340","_00","pokemon_icon_340_00_shiny.jpeg","#4B4762","#85A7D3",3117,1979,75,71,98,133,167,211,"pokemon_icon_340_00.png","pokemon_icon_340_00.jpeg","#3F4D80","#7DADD0",3083,1868,63,77,128,125,173,208,32.86335345031,10.4403065089106,6200,3847,0.617099631730865,0.382900368269135,19.0260994404885
"pokemon_icon_341_00_shiny.png","341","_00","pokemon_icon_341_00_shiny.jpeg","#C78B8A","#8E4F5A",2861,2397,199,139,138,142,79,90,"pokemon_icon_341_00.png","pokemon_icon_341_00.jpeg","#9E523C","#D1866A",2669,2571,158,82,60,209,134,106,104.947605975553,88.1476034841561,5530,4968,0.526767003238712,0.473232996761288,96.0979190087571
"pokemon_icon_342_00_shiny.png","342","_00","pokemon_icon_342_00_shiny.jpeg","#B88768","#70432D",5543,4702,184,135,104,112,67,45,"pokemon_icon_342_00.png","pokemon_icon_342_00.jpeg","#7E3632","#BB8175",5652,4583,126,54,50,187,129,117,113.318136235997,121.04957662049,11195,9285,0.546630859375,0.453369140625,117.544380137579
"pokemon_icon_343_00_shiny.png","343","_00","pokemon_icon_343_00_shiny.jpeg","#D1D498","#87915E",1477,1138,209,212,152,135,145,94,"pokemon_icon_343_00.png","pokemon_icon_343_00.jpeg","#D3C396","#987855",1488,1103,211,195,150,152,120,85,17.2336879396141,31.543620591175,2965,2241,0.569535151747983,0.430464848252017,25.3836976038243
"pokemon_icon_344_00_shiny.png","344","_00","pokemon_icon_344_00_shiny.jpeg","#43413E","#C1AD82",7607,4155,67,65,62,193,173,130,"pokemon_icon_344_00.png","pokemon_icon_344_00.jpeg","#433F3D","#BD8E83",7559,4072,67,63,61,189,142,131,2.23606797749979,31.2729915422238,15166,8227,0.648313598084897,0.351686401915103,21.0611003710621
"pokemon_icon_345_00_shiny.png","345","_00","pokemon_icon_345_00_shiny.jpeg","#C0BA8F","#5E6B48",2755,2097,192,186,143,94,107,72,"pokemon_icon_345_00.png","pokemon_icon_345_00.jpeg","#B697B0","#564D62",2966,1647,182,151,176,86,77,98,49.132473986153,40.4969134626332,5721,3744,0.604437400950872,0.395562599049128,43.9128182275627
"pokemon_icon_346_00_shiny.png","346","_00","pokemon_icon_346_00_shiny.jpeg","#E39688","#975351",5646,2508,227,150,136,151,83,81,"pokemon_icon_346_00.png","pokemon_icon_346_00.jpeg","#BAB497","#5F7B59",5162,2849,186,180,151,95,123,89,52.9716905525961,69.2820323027551,10808,5357,0.668605010825858,0.331394989174142,63.8768667750346
"pokemon_icon_347_00_shiny.png","347","_00","pokemon_icon_347_00_shiny.jpeg","#C9A58D","#7B6557",1463,1092,201,165,141,123,101,87,"pokemon_icon_347_00.png","pokemon_icon_347_00.jpeg","#667065","#B3AA9F",1308,1291,102,112,101,179,170,159,119.205704561485,114.372199419264,2771,2383,0.537640667442763,0.462359332557237,116.607015630733
"pokemon_icon_348_00_shiny.png","348","_00","pokemon_icon_348_00_shiny.jpeg","#D58E7F","#81494A",7933,7353,213,142,127,129,73,74,"pokemon_icon_348_00.png","pokemon_icon_348_00.jpeg","#909CAF","#4F596B",8254,6432,144,156,175,79,89,107,85.2115015710907,62.00806399171,16187,13785,0.540070732683838,0.459929267316162,72.6800040368109
"pokemon_icon_349_00_shiny.png","349","_00","pokemon_icon_349_00_shiny.jpeg","#756987","#BDA7CC",2129,1314,117,105,135,189,167,204,"pokemon_icon_349_00.png","pokemon_icon_349_00.jpeg","#7A7678","#D4BD9C",2202,1405,122,118,120,212,189,156,20.4694894904587,57.5934023999277,4331,2719,0.614326241134752,0.385673758865248,43.2756833643467
"pokemon_icon_350_00_shiny.png","350","_00","pokemon_icon_350_00_shiny.jpeg","#D5C6A9","#756153",12394,1958,213,198,169,117,97,83,"pokemon_icon_350_00.png","pokemon_icon_350_00.jpeg","#CFCAB5","#AD6E6F",9610,5308,207,202,181,173,110,111,14,63.9452891149927,22004,7266,0.751759480696959,0.248240519303041,51.5468446083464
"pokemon_icon_350_01_shiny.png","350","_01","pokemon_icon_350_01_shiny.jpeg","#C5A97B","#B0C0E8",7467,5716,197,169,123,176,192,232,"pokemon_icon_350_01.png","pokemon_icon_350_01.jpeg","#E19C90","#6D8F9B",9958,3348,225,156,144,109,143,155,37.3363094051889,113.221022782874,17425,9064,0.657820227264147,0.342179772735853,87.2548088051722
"pokemon_icon_351_00_shiny.png","351","_00","pokemon_icon_351_00_shiny.jpeg","#D9B8CA","#977790",732,374,217,184,202,151,119,144,"pokemon_icon_351_00.png","pokemon_icon_351_00.jpeg","#C3C8CD","#7F828A",680,420,195,200,205,127,130,138,27.367864366808,27.0739727413618,1412,794,0.640072529465095,0.359927470534905,27.17975241072
"pokemon_icon_351_11_shiny.png","351","_11","pokemon_icon_351_11_shiny.jpeg","#C29DBA","#5D4851",1517,188,194,157,186,93,72,81,"pokemon_icon_351_11.png","pokemon_icon_351_11.jpeg","#BDC3CA","#7A8089",1190,780,189,195,202,122,128,137,41.5331193145904,84.338603260903,2707,968,0.736598639455782,0.263401360544218,73.0635805506906
"pokemon_icon_351_12_shiny.png","351","_12","pokemon_icon_351_12_shiny.jpeg","#E8A452","#C97A84",5261,2698,232,164,82,201,122,132,"pokemon_icon_351_12.png","pokemon_icon_351_12.jpeg","#DF9948","#E9C084",4806,2554,223,153,72,233,192,132,17.3781471969828,76.9675256195754,10067,5252,0.657157777922841,0.342842222077159,56.537770708977
"pokemon_icon_351_13_shiny.png","351","_13","pokemon_icon_351_13_shiny.jpeg","#86C3CF","#5F9687",2739,2149,134,195,207,95,150,135,"pokemon_icon_351_13.png","pokemon_icon_351_13.jpeg","#9FC6D8","#708193",3838,1050,159,198,216,112,129,147,26.7394839142419,29.563490998189,6577,3199,0.672770049099836,0.327229950900164,28.6393912987672
"pokemon_icon_351_14_shiny.png","351","_14","pokemon_icon_351_14_shiny.jpeg","#C2D7D4","#8398BC",4540,2893,194,215,212,131,152,188,"pokemon_icon_351_14.png","pokemon_icon_351_14.jpeg","#C2D6E0","#8FA0B9",4698,2773,194,214,224,143,160,185,12.0415945787923,14.7309198626562,9238,5666,0.61983360171766,0.38016639828234,13.70852875568
"pokemon_icon_352_00_shiny.png","352","_00","pokemon_icon_352_00_shiny.jpeg","#8CA26A","#CFD88B",3154,2444,140,162,106,207,216,139,"pokemon_icon_352_00.png","pokemon_icon_352_00.jpeg","#929F63","#CCD88E",3170,2423,146,159,99,204,216,142,9.69535971483266,4.24264068711928,6324,4867,0.565096952908587,0.434903047091413,6.61404480720516
"pokemon_icon_353_00_shiny.png","353","_00","pokemon_icon_353_00_shiny.jpeg","#6AA8A7","#386161",2553,893,106,168,167,56,97,97,"pokemon_icon_353_00.png","pokemon_icon_353_00.jpeg","#7C8AB8","#474D6C",2522,909,124,138,184,71,77,108,38.8973006775534,27.3130005674953,5075,1802,0.737967136832921,0.262032863167079,30.3484678931206
"pokemon_icon_354_00_shiny.png","354","_00","pokemon_icon_354_00_shiny.jpeg","#779CB5","#526977",5176,2523,119,156,181,82,105,119,"pokemon_icon_354_00.png","pokemon_icon_354_00.jpeg","#949596","#5E5F61",5233,2513,148,149,150,94,95,97,43.0232495285979,26.9814751264641,10409,5036,0.673939786338621,0.326060213661379,32.2120595155315
"pokemon_icon_355_00_shiny.png","355","_00","pokemon_icon_355_00_shiny.jpeg","#844743","#D7C8B7",3788,1751,132,71,67,215,200,183,"pokemon_icon_355_00.png","pokemon_icon_355_00.jpeg","#65635D","#D3CABB",3737,1747,101,99,93,211,202,187,49.2036584005702,6,7525,3498,0.682663521727297,0.317336478272703,19.7100968053338
"pokemon_icon_356_00_shiny.png","356","_00","pokemon_icon_356_00_shiny.jpeg","#C49D94","#8E5153",7240,6213,196,157,148,142,81,83,"pokemon_icon_356_00.png","pokemon_icon_356_00.jpeg","#B8B2AC","#737578",7601,5893,184,178,172,115,117,120,34.0734500748016,58.258046654518,14841,12106,0.550747764129588,0.449252235870412,47.3930625674565
"pokemon_icon_357_00_shiny.png","357","_00","pokemon_icon_357_00_shiny.jpeg","#818C3A","#B2B95D",9764,7868,129,140,58,178,185,93,"pokemon_icon_357_00.png","pokemon_icon_357_00.jpeg","#4F854F","#ABA27F",13145,4554,79,133,79,171,162,127,54.6808924579693,41.641325627314,22909,12422,0.648410744105743,0.351589255894257,46.2258972264875
"pokemon_icon_358_00_shiny.png","358","_00","pokemon_icon_358_00_shiny.jpeg","#B0DAB9","#B9AA6B",984,497,176,218,185,185,170,107,"pokemon_icon_358_00.png","pokemon_icon_358_00.jpeg","#BDCAD5","#9F5A63",1002,399,189,202,213,159,90,99,34.7706773014274,84.4985206971104,1986,896,0.68910478834143,0.31089521165857,69.0383722992853
"pokemon_icon_359_00_shiny.png","359","_00","pokemon_icon_359_00_shiny.jpeg","#D2BCD5","#D87C72",3663,1538,210,188,213,216,124,114,"pokemon_icon_359_00.png","pokemon_icon_359_00.jpeg","#C4C9DA","#8490B6",3320,2410,196,201,218,132,144,182,19.7484176581315,109.909053312273,6983,3948,0.638825359070533,0.361174640929467,77.3453181039158
"pokemon_icon_360_00_shiny.png","360","_00","pokemon_icon_360_00_shiny.jpeg","#DA80CA","#80426D",2630,1306,218,128,202,128,66,109,"pokemon_icon_360_00.png","pokemon_icon_360_00.jpeg","#7AC6D2","#4A6B7C",2675,1271,122,198,210,74,107,124,119.079805172834,69.4406221170289,5305,2577,0.673052524739914,0.326947475260086,85.6700276910975
"pokemon_icon_361_00_shiny.png","361","_00","pokemon_icon_361_00_shiny.jpeg","#635B36","#8DCCDE",2730,2545,99,91,54,141,204,222,"pokemon_icon_361_00.png","pokemon_icon_361_00.jpeg","#D3B077","#54493F",3047,2248,211,176,119,84,73,63,154.899967721107,213.754532115696,5777,4793,0.546546830652791,0.453453169347209,187.06674336042
"pokemon_icon_362_00_shiny.png","362","_00","pokemon_icon_362_00_shiny.jpeg","#95A2BC","#3E3F47",10167,6394,149,162,188,62,63,71,"pokemon_icon_362_00.png","pokemon_icon_362_00.jpeg","#91A3C3","#3D3F43",10211,6223,145,163,195,61,63,67,8.12403840463596,4.12310562561766,20378,12617,0.617608728595242,0.382391271404758,5.65302739779144
"pokemon_icon_363_00_shiny.png","363","_00","pokemon_icon_363_00_shiny.jpeg","#DAB8AE","#A4758F",5099,4198,218,184,174,164,117,143,"pokemon_icon_363_00.png","pokemon_icon_363_00.jpeg","#B1B6BB","#6780AC",5304,2933,177,182,187,103,128,172,43.058100283222,68.4324484437025,10403,7131,0.593304437093647,0.406695562906353,58.1128136351941
"pokemon_icon_364_00_shiny.png","364","_00","pokemon_icon_364_00_shiny.jpeg","#D2A9B1","#9A6095",7794,3700,210,169,177,154,96,149,"pokemon_icon_364_00.png","pokemon_icon_364_00.jpeg","#57A4CE","#CBC5AE",7365,4142,87,164,206,203,197,174,126.471340627037,115.008695323441,15159,7842,0.659058301812965,0.340941698187035,118.916789078964
"pokemon_icon_365_00_shiny.png","365","_00","pokemon_icon_365_00_shiny.jpeg","#9C6BBA","#C8AED8",9159,7569,156,107,186,200,174,216,"pokemon_icon_365_00.png","pokemon_icon_365_00.jpeg","#4B85AC","#C8D0CE",12543,6097,75,133,172,200,208,206,86.2148479091624,35.4400902933387,21702,13666,0.613605519113323,0.386394480886677,55.0591764044517
"pokemon_icon_366_00_shiny.png","366","_00","pokemon_icon_366_00_shiny.jpeg","#9267B1","#262635",2952,2648,146,103,177,38,38,53,"pokemon_icon_366_00.png","pokemon_icon_366_00.jpeg","#293247","#8799B7",3403,2317,41,50,71,135,153,183,158.335087709579,198.831587027816,6355,4965,0.561395759717314,0.438604240282686,181.069650710232
"pokemon_icon_367_00_shiny.png","367","_00","pokemon_icon_367_00_shiny.jpeg","#7AC67E","#BC9152",1860,1306,122,198,126,188,145,82,"pokemon_icon_367_00.png","pokemon_icon_367_00.jpeg","#8FB9D1","#A97A65",1946,1253,143,185,209,169,122,101,86.596766683289,35.3694783676548,3806,2559,0.59795758051846,0.40204241948154,55.9650213055508
"pokemon_icon_368_00_shiny.png","368","_00","pokemon_icon_368_00_shiny.jpeg","#CAA134","#CFB996",3343,925,202,161,52,207,185,150,"pokemon_icon_368_00.png","pokemon_icon_368_00.jpeg","#A66B8A","#E4A9C8",2105,2030,166,107,138,228,169,200,107.740428809245,56.5420197729087,5448,2955,0.64833987861478,0.35166012138522,74.5464585093569
"pokemon_icon_369_00_shiny.png","369","_00","pokemon_icon_369_00_shiny.jpeg","#427F7F","#D2C599",7195,5346,66,127,127,210,197,153,"pokemon_icon_369_00.png","pokemon_icon_369_00.jpeg","#5A514B","#BCA68A",7517,5229,90,81,75,188,166,138,73.4574706888278,40.8656334834051,14712,10575,0.581800925376676,0.418199074623324,54.4955096429869
"pokemon_icon_369_01_shiny.png","369","_01","pokemon_icon_369_01_shiny.jpeg","#417E7E","#D3C69B",7291,5099,65,126,126,211,198,155,"pokemon_icon_369_01.png","pokemon_icon_369_01.jpeg","#59504B","#BCA78B",7537,5016,89,80,75,188,167,139,72.7530068107154,41.7851648315524,14828,10115,0.59447540392094,0.40552459607906,54.3433864415926
"pokemon_icon_370_00_shiny.png","370","_00","pokemon_icon_370_00_shiny.jpeg","#C8A23E","#F1D35F",3300,1607,200,162,62,241,211,95,"pokemon_icon_370_00.png","pokemon_icon_370_00.jpeg","#D3848B","#F5B5BE",3205,1763,211,132,139,245,181,190,83.3666600026653,99.7045635866283,6505,3370,0.65873417721519,0.34126582278481,94.1289954774683
"pokemon_icon_371_00_shiny.png","371","_00","pokemon_icon_371_00_shiny.jpeg","#5CA04C","#B8B7BB",2389,1041,92,160,76,184,183,187,"pokemon_icon_371_00.png","pokemon_icon_371_00.jpeg","#6B8CAA","#B5C2CA",2211,1240,107,140,170,181,194,202,97.2676719162127,18.8414436814168,4600,2281,0.668507484377271,0.331492515622729,44.8391513697716
"pokemon_icon_372_00_shiny.png","372","_00","pokemon_icon_372_00_shiny.jpeg","#B1D9B2","#61795F",8191,6228,177,217,178,97,121,95,"pokemon_icon_372_00.png","pokemon_icon_372_00.jpeg","#B5BCC1","#6B6F74",5622,4382,181,188,193,107,111,116,32.8937684067971,25.3179778023443,13813,10610,0.56557343487696,0.43442656512304,28.6091024927281
"pokemon_icon_373_00_shiny.png","373","_00","pokemon_icon_373_00_shiny.jpeg","#905137","#83B47A",12748,9626,144,81,55,131,180,122,"pokemon_icon_373_00.png","pokemon_icon_373_00.jpeg","#85414C","#72A4C4",12623,9074,133,65,76,114,164,196,28.6006992921502,77.5951029382654,25371,18700,0.575684690612875,0.424315309387125,56.8060273969263
"pokemon_icon_374_00_shiny.png","374","_00","pokemon_icon_374_00_shiny.jpeg","#4E5B72","#ADB5BE",1618,511,78,91,114,173,181,190,"pokemon_icon_374_00.png","pokemon_icon_374_00.jpeg","#2D4F6E","#6BA6B4",1673,537,45,79,110,107,166,180,35.3411940941446,68.4178339323893,3291,1048,0.75846969347776,0.24153030652224,60.4288229735323
"pokemon_icon_375_00_shiny.png","375","_00","pokemon_icon_375_00_shiny.jpeg","#9E9C95","#58585A",7179,5649,158,156,149,88,88,90,"pokemon_icon_375_00.png","pokemon_icon_375_00.jpeg","#335975","#71A0B2",7840,6064,51,89,117,113,160,178,130.238243231395,116.417352658442,15019,11713,0.561836001795601,0.438163998204399,122.473169330632
"pokemon_icon_376_00_shiny.png","376","_00","pokemon_icon_376_00_shiny.jpeg","#ABAD9B","#616163",11744,9798,171,173,155,97,97,99,"pokemon_icon_376_00.png","pokemon_icon_376_00.jpeg","#33566D","#6594AC",11602,10057,51,86,109,101,148,172,155.193427695892,89.1403387922662,23346,19855,0.540404157311173,0.459595842688827,119.498063849128
"pokemon_icon_377_00_shiny.png","377","_00","pokemon_icon_377_00_shiny.jpeg","#694835","#B37D5C",11795,11390,105,72,53,179,125,92,"pokemon_icon_377_00.png","pokemon_icon_377_00.jpeg","#D1B199","#896653",12306,10183,209,177,153,137,102,83,178.440466262561,48.7237108603193,24101,21573,0.527674388054473,0.472325611945527,109.992256735271
"pokemon_icon_378_00_shiny.png","378","_00","pokemon_icon_378_00_shiny.jpeg","#48ACDA","#2A89C9",10357,9210,72,172,218,42,137,201,"pokemon_icon_378_00.png","pokemon_icon_378_00.jpeg","#7FB7D5","#5A96B8",11657,7931,127,183,213,90,150,184,56.3116329012043,52.5547333738836,22014,17141,0.562227046354233,0.437772953645767,54.1994023765092
"pokemon_icon_379_00_shiny.png","379","_00","pokemon_icon_379_00_shiny.jpeg","#62755A","#80C1A1",7589,6501,98,117,90,128,193,161,"pokemon_icon_379_00.png","pokemon_icon_379_00.jpeg","#AEAAAF","#6E6A6E",7596,6717,174,170,175,110,106,110,125.737822471999,102.440226473783,15185,13218,0.534626623948175,0.465373376051825,113.282307377365
"pokemon_icon_380_00_shiny.png","380","_00","pokemon_icon_380_00_shiny.jpeg","#B67D0F","#E9B224",2069,1426,182,125,15,233,178,36,"pokemon_icon_380_00.png","pokemon_icon_380_00.jpeg","#A6585D","#BDB7BE",3150,2203,166,88,93,189,183,190,87.8009111570034,160.240444332884,5219,3629,0.589850813743219,0.410149186256781,130.529428747975
"pokemon_icon_381_00_shiny.png","381","_00","pokemon_icon_381_00_shiny.jpeg","#37A07B","#A1BDB1",5705,2309,55,160,123,161,189,177,"pokemon_icon_381_00.png","pokemon_icon_381_00.jpeg","#3873A0","#A2B1BC",5827,2190,56,115,160,162,177,188,58.2666285278289,16.3095064303001,11532,4499,0.719356247270913,0.280643752729087,28.0845106294631
"pokemon_icon_382_00_shiny.png","382","_00","pokemon_icon_382_00_shiny.jpeg","#C058DA","#9C337D",11553,2672,192,88,218,156,51,125,"pokemon_icon_382_00.png","pokemon_icon_382_00.jpeg","#1E75C1","#6E3658",12222,1851,30,117,193,110,54,88,166.463209148448,59.1100668245266,23775,4523,0.840165382712559,0.159834617287441,76.2688152424748
"pokemon_icon_383_00_shiny.png","383","_00","pokemon_icon_383_00_shiny.jpeg","#726D3E","#B5BB39",12724,9759,114,109,62,181,187,57,"pokemon_icon_383_00.png","pokemon_icon_383_00.jpeg","#C02D1F","#786358",13541,8793,192,45,31,120,99,88,105.55093557141,111.47196957083,26265,18552,0.586049936408059,0.413950063591941,109.02095717024
"pokemon_icon_384_00_shiny.png","384","_00","pokemon_icon_384_00_shiny.jpeg","#535956","#B69978",10563,2555,83,89,86,182,153,120,"pokemon_icon_384_00.png","pokemon_icon_384_00.jpeg","#7BB584","#497D5A",6701,6267,123,181,132,73,125,90,110.363037290571,116.468879963705,17264,8822,0.661810933067546,0.338189066932454,114.403950727242
"pokemon_icon_385_00_shiny.png","385","_00","pokemon_icon_385_00_shiny.jpeg","#F0DF9D","#C78661",2659,650,240,223,157,199,134,97,"pokemon_icon_385_00.png","pokemon_icon_385_00.jpeg","#EBE19A","#7CAFAC",2501,544,235,225,154,124,175,172,6.16441400296898,113.714554917126,5160,1194,0.812086874409821,0.187913125590179,93.5044717802823
